CustomerID,Age,Gender,AnnualIncome,SpendingScore,MembershipTier,Region,PreferredCategory,LoyaltyPoints,RecentPurchase
4772,31,Male,134682.68,78,Gold,Central,Sports,8704,No
4773,60,Non-Binary,62042.81,32,Platinum,West,Beauty,2029,No
4774,33,Non-Binary,125141.99,25,Diamond,West,Electronics,8451,No
4775,50,Non-Binary,38155.58,5,Platinum,North,Toys,6194,No
4776,39,Non-Binary,23582.49,96,Silver,East,Beauty,3599,Yes
4777,59,Female,25555.5,22,Diamond,West,Home Decor,8056,No
4778,36,Male,23016.03,96,Gold,North,Beauty,1681,Yes
4779,29,Female,142456.4,62,Gold,West,Electronics,554,Yes
4780,45,Male,125733.49,28,Platinum,Central,Home Decor,1102,Yes
4781,35,Female,46418.87,26,Silver,Central,Clothing,9572,No
4782,20,Male,131896.38,88,Platinum,West,Toys,2430,No
4783,60,Male,34613.74,53,Diamond,East,Sports,6142,No
4784,31,Female,36486.64,34,Diamond,Central,Sports,1825,No
4785,28,Female,99142.95,95,Diamond,Central,Beauty,8193,Yes
4786,32,Female,56336.69,77,Diamond,Central,Electronics,5971,Yes
4787,25,Male,37772.24,60,Diamond,North,Home Decor,5886,Yes
4788,18,Male,131099.22,19,Diamond,West,Toys,4272,No
4789,47,Non-Binary,136444.95,31,Diamond,West,Electronics,5728,Yes
4790,28,Non-Binary,23367.89,28,Platinum,South,Electronics,5645,No
4791,35,Non-Binary,120541.3,87,Silver,East,Toys,96,No
4792,52,Non-Binary,146781.51,7,Diamond,Central,Clothing,3791,No
4793,53,Male,124673.85,3,Platinum,West,Clothing,860,Yes
4794,29,Non-Binary,81234.97,23,Platinum,South,Electronics,2784,Yes
4795,38,Male,48620.92,34,Diamond,West,Toys,5255,No
4796,27,Non-Binary,145208.8,56,Diamond,South,Beauty,2861,Yes
4797,49,Non-Binary,25498.68,58,Silver,West,Toys,6582,No
4798,35,Non-Binary,39357.98,30,Diamond,North,Electronics,7627,No
4799,38,Female,105781.29,82,Platinum,Central,Toys,1183,Yes
4800,60,Female,134318.31,74,Silver,West,Sports,2609,Yes
4801,62,Female,126374.19,25,Gold,Central,Toys,2392,Yes
4802,30,Non-Binary,77087.52,83,Diamond,West,Toys,8205,Yes
4803,70,Non-Binary,147844.25,78,Platinum,South,Clothing,5886,Yes
4804,38,Female,110783.91,68,Diamond,Central,Sports,4982,No
4805,44,Non-Binary,98314.99,92,Silver,East,Beauty,6162,No
4806,66,Non-Binary,91063.2,75,Gold,East,Sports,6179,No
4807,23,Non-Binary,128291.01,60,Platinum,North,Beauty,2794,No
4808,62,Male,91567.14,18,Diamond,North,Clothing,5274,No
4809,29,Female,56767.1,42,Silver,Central,Toys,5194,Yes
4810,41,Male,59385.5,95,Platinum,South,Electronics,2532,Yes
4811,49,Female,140486.68,14,Silver,West,Electronics,8881,Yes
4812,48,Non-Binary,69243.16,16,Platinum,West,Home Decor,1919,No
4813,50,Female,108144.42,37,Gold,East,Sports,4392,Yes
4814,21,Non-Binary,25136.57,5,Gold,Central,Beauty,5635,Yes
4815,38,Female,78096.54,37,Gold,North,Sports,6012,No
4816,36,Non-Binary,127846.3,81,Platinum,Central,Toys,1686,No
4817,61,Male,52226.28,53,Silver,Central,Beauty,5580,No
4818,59,Female,90405.98,57,Gold,Central,Clothing,9929,Yes
4819,56,Male,35706.53,57,Diamond,North,Home Decor,5939,Yes
4820,37,Non-Binary,43296.16,26,Diamond,North,Clothing,9308,No
4821,55,Female,147391.16,44,Gold,South,Toys,216,Yes
4822,29,Non-Binary,129887.0,90,Gold,West,Toys,6869,No
4823,57,Female,39729.15,7,Gold,North,Clothing,2527,No
4824,24,Non-Binary,120992.77,7,Diamond,South,Home Decor,5200,No
4825,68,Male,134782.15,26,Platinum,Central,Beauty,438,Yes
4826,62,Non-Binary,32047.48,73,Gold,East,Clothing,3894,No
4827,41,Female,113327.11,56,Diamond,South,Clothing,4181,No
4828,44,Female,54835.69,80,Platinum,East,Sports,9662,Yes
4829,26,Female,53911.76,3,Silver,West,Home Decor,2154,Yes
4830,46,Non-Binary,111149.65,4,Silver,Central,Electronics,5152,No
4831,26,Male,101067.44,77,Platinum,Central,Home Decor,7473,No
4832,63,Female,141761.69,61,Platinum,East,Beauty,5354,Yes
4833,18,Female,148710.18,22,Diamond,West,Beauty,6640,Yes
4834,70,Male,140819.07,10,Platinum,East,Clothing,1190,Yes
4835,34,Male,103713.08,58,Silver,East,Beauty,1523,Yes
4836,35,Non-Binary,39066.5,72,Silver,South,Beauty,5551,Yes
4837,56,Non-Binary,75560.08,28,Diamond,South,Sports,9640,Yes
4838,65,Non-Binary,38739.9,7,Gold,South,Electronics,2002,No
4839,42,Male,58666.64,85,Platinum,West,Toys,4670,No
4840,30,Male,142429.58,84,Gold,North,Sports,2129,Yes
4841,20,Non-Binary,111151.56,6,Diamond,East,Electronics,8230,Yes
4842,44,Female,27549.84,71,Gold,East,Electronics,1040,Yes
4843,55,Non-Binary,28002.34,4,Diamond,South,Electronics,7803,No
4844,42,Male,117739.07,24,Silver,West,Toys,4736,No
4845,28,Female,82114.6,62,Diamond,Central,Sports,8311,Yes
4846,23,Female,85432.65,36,Diamond,North,Clothing,9489,No
4847,60,Female,138368.95,82,Gold,Central,Beauty,9445,No
4848,20,Male,133599.23,34,Silver,North,Electronics,9288,No
4849,64,Male,129608.34,54,Diamond,North,Toys,1197,Yes
4850,20,Non-Binary,87089.4,46,Silver,Central,Home Decor,3965,No
4851,33,Female,147132.36,12,Diamond,East,Sports,3399,No
4852,38,Male,129092.34,37,Gold,West,Home Decor,9602,No
4853,49,Male,68098.28,85,Diamond,Central,Clothing,4976,No
4854,26,Male,75158.79,51,Platinum,South,Toys,3161,Yes
4855,51,Female,24564.4,70,Platinum,West,Clothing,1278,Yes
4856,22,Non-Binary,130813.06,73,Gold,North,Toys,9105,No
4857,64,Female,43012.07,14,Silver,North,Beauty,7114,No
4858,69,Male,70650.58,47,Diamond,North,Clothing,872,No
4859,61,Non-Binary,31978.37,4,Gold,East,Beauty,6484,Yes
4860,55,Non-Binary,78994.83,15,Gold,Central,Sports,7751,No
4861,67,Female,26932.5,63,Gold,West,Electronics,2400,Yes
4862,66,Male,112992.89,63,Platinum,North,Clothing,229,Yes
4863,45,Male,73981.81,58,Diamond,South,Clothing,4298,Yes
4864,20,Female,143066.37,75,Gold,East,Toys,2431,No
4865,45,Female,82265.81,5,Silver,West,Toys,4945,No
4866,32,Non-Binary,60706.39,51,Silver,North,Clothing,5967,Yes
4867,58,Male,101464.72,31,Silver,Central,Sports,5970,No
4868,21,Male,77589.08,35,Silver,Central,Clothing,4447,No
4869,43,Female,20889.52,20,Gold,East,Home Decor,1980,No
4870,32,Non-Binary,106541.37,1,Platinum,North,Clothing,8702,Yes
4871,34,Male,108534.31,71,Silver,West,Clothing,3081,Yes
4872,37,Male,125963.24,6,Gold,North,Clothing,4083,No
4873,46,Male,102229.63,50,Platinum,Central,Home Decor,1025,Yes
4874,51,Male,23544.3,3,Platinum,West,Electronics,3508,No
4875,30,Female,55013.58,39,Platinum,East,Sports,2065,Yes
4876,41,Non-Binary,55800.09,22,Gold,East,Electronics,6313,Yes
4877,18,Male,119684.22,45,Gold,West,Electronics,444,Yes
4878,23,Non-Binary,48544.62,53,Platinum,North,Clothing,9492,Yes
4879,39,Non-Binary,125479.28,16,Gold,North,Home Decor,2833,Yes
4880,44,Non-Binary,89762.72,23,Silver,North,Home Decor,8689,No
4881,68,Female,114281.93,76,Diamond,South,Toys,4667,No
4882,32,Female,122914.28,94,Diamond,North,Home Decor,6189,No
4883,20,Male,71763.18,66,Diamond,South,Beauty,7241,Yes
4884,23,Male,52040.24,72,Diamond,Central,Home Decor,2164,No
4885,22,Female,51264.57,91,Diamond,North,Sports,7604,No
4886,51,Male,27802.2,86,Platinum,West,Sports,4502,No
4887,36,Male,92119.6,40,Gold,South,Toys,8712,No
4888,57,Non-Binary,87735.3,1,Platinum,North,Electronics,3352,No
4889,35,Male,139627.32,88,Diamond,East,Beauty,1702,Yes
4890,27,Male,36099.56,67,Diamond,West,Toys,1486,No
4891,58,Non-Binary,32124.93,23,Platinum,Central,Electronics,2258,Yes
4892,25,Female,47865.95,61,Silver,North,Sports,1844,Yes
4893,54,Non-Binary,93332.35,85,Platinum,North,Toys,6098,No
4894,25,Non-Binary,38187.33,45,Silver,North,Home Decor,3882,No
4895,45,Female,59751.91,97,Diamond,Central,Sports,2493,Yes
4896,34,Non-Binary,142279.47,57,Diamond,West,Clothing,9834,No
4897,23,Female,125674.24,9,Silver,West,Toys,4048,Yes
4898,31,Non-Binary,115669.51,1,Platinum,East,Sports,3462,Yes
4899,37,Non-Binary,80961.01,84,Silver,North,Clothing,2972,Yes
4900,24,Male,90541.68,18,Silver,West,Home Decor,5119,No
4901,56,Female,58378.27,19,Diamond,West,Sports,9396,Yes
4902,61,Male,131815.53,35,Diamond,North,Home Decor,6226,No
4903,18,Male,146987.43,44,Silver,Central,Electronics,8510,No
4904,70,Female,43548.97,61,Platinum,South,Electronics,5631,Yes
4905,36,Non-Binary,58944.76,17,Platinum,West,Home Decor,2254,No
4906,52,Female,139752.7,90,Silver,East,Home Decor,1701,No
4907,36,Male,66892.5,45,Platinum,North,Sports,484,No
4908,70,Female,26277.37,41,Gold,North,Home Decor,3584,Yes
4909,25,Non-Binary,63611.69,29,Platinum,South,Clothing,2850,No
4910,61,Female,54782.02,47,Diamond,West,Electronics,9566,No
4911,25,Female,108034.62,90,Gold,South,Sports,2350,No
4912,58,Female,106592.03,69,Gold,North,Home Decor,5347,No
4913,67,Male,112348.03,96,Platinum,Central,Home Decor,1894,Yes
4914,23,Non-Binary,33650.26,83,Platinum,South,Electronics,1543,No
4915,41,Male,30869.57,65,Gold,West,Sports,5021,No
4916,51,Non-Binary,29247.78,29,Diamond,East,Electronics,8049,Yes
4917,65,Female,22429.58,96,Diamond,Central,Clothing,7607,No
4918,70,Male,59090.55,33,Platinum,East,Home Decor,979,No
4919,49,Non-Binary,96879.0,75,Silver,Central,Toys,8835,No
4920,32,Non-Binary,73145.52,39,Diamond,Central,Sports,3201,No
4921,27,Non-Binary,128443.36,89,Silver,East,Electronics,7400,Yes
4922,49,Female,78553.68,91,Platinum,West,Home Decor,7134,No
4923,26,Male,108201.2,71,Diamond,North,Toys,4010,No
4924,45,Non-Binary,22919.32,67,Diamond,West,Clothing,5423,No
4925,45,Female,137288.32,33,Diamond,West,Toys,6694,No
4926,52,Female,134410.78,19,Silver,Central,Sports,6829,Yes
4927,53,Male,117656.44,29,Silver,East,Home Decor,6903,No
4928,57,Non-Binary,144655.43,18,Gold,South,Toys,3986,No
4929,49,Male,44291.49,42,Gold,West,Electronics,314,Yes
4930,51,Female,72183.39,32,Gold,Central,Toys,8655,Yes
4931,68,Non-Binary,103017.41,32,Silver,North,Clothing,1647,Yes
4932,39,Non-Binary,112870.04,55,Gold,East,Beauty,3342,No
4933,40,Female,148920.65,71,Silver,East,Toys,5874,No
4934,20,Non-Binary,143868.09,81,Diamond,West,Beauty,2658,Yes
4935,52,Male,49983.9,60,Platinum,West,Sports,3644,Yes
4936,70,Female,134006.99,61,Silver,North,Toys,4840,No
4937,68,Female,102801.25,58,Diamond,South,Sports,2772,Yes
4938,22,Female,90338.65,51,Diamond,West,Sports,4013,Yes
4939,46,Male,106150.34,56,Diamond,North,Home Decor,438,Yes
4940,32,Female,57806.76,32,Platinum,Central,Electronics,2564,No
4941,23,Male,58911.54,52,Gold,East,Beauty,7700,No
4942,24,Male,110937.64,50,Gold,South,Electronics,8232,Yes
4943,39,Male,86507.75,11,Gold,East,Electronics,6088,No
4944,60,Male,45578.07,4,Silver,South,Sports,1831,No
4945,28,Male,61266.35,35,Gold,North,Clothing,1697,Yes
4946,56,Non-Binary,32558.72,96,Diamond,South,Toys,8078,No
4947,41,Female,75643.13,74,Diamond,Central,Home Decor,1113,Yes
4948,65,Male,61662.34,7,Diamond,North,Sports,604,No
4949,21,Male,103614.03,79,Silver,East,Beauty,9299,Yes
4950,20,Non-Binary,148543.44,10,Diamond,South,Toys,6929,Yes
4951,46,Male,130991.6,11,Platinum,Central,Electronics,8823,Yes
4952,65,Non-Binary,115852.59,41,Gold,South,Beauty,1106,No
4953,45,Female,26302.44,69,Silver,North,Clothing,3367,No
4954,20,Male,74568.94,34,Platinum,East,Sports,5743,Yes
4955,26,Non-Binary,145626.95,71,Platinum,South,Beauty,566,No
4956,56,Non-Binary,105086.07,29,Gold,East,Toys,4600,No
4957,31,Female,38935.62,81,Platinum,West,Home Decor,4661,No
4958,50,Male,25160.91,94,Silver,South,Home Decor,3878,No
4959,68,Male,123779.03,83,Diamond,West,Toys,606,Yes
4960,39,Female,147074.12,72,Silver,West,Home Decor,6129,No
4961,38,Female,71623.33,25,Silver,North,Sports,3726,No
4962,56,Female,39249.99,81,Diamond,Central,Electronics,5733,Yes
4963,48,Female,148205.93,82,Platinum,South,Home Decor,875,No
4964,19,Male,129530.01,38,Gold,South,Beauty,174,Yes
4965,35,Female,107247.89,58,Gold,West,Toys,5586,No
4966,56,Female,69041.49,27,Gold,Central,Sports,279,No
4967,25,Non-Binary,47725.97,49,Platinum,West,Toys,9375,Yes
4968,20,Non-Binary,53767.35,100,Gold,East,Toys,6015,Yes
4969,52,Male,39304.41,23,Diamond,Central,Electronics,9975,No
4970,42,Non-Binary,47489.23,4,Diamond,South,Electronics,68,No
4971,18,Non-Binary,108063.86,36,Platinum,South,Clothing,8435,Yes
4972,30,Female,102543.12,43,Silver,South,Beauty,4664,Yes
4973,56,Female,148869.42,9,Silver,East,Clothing,134,No
4974,56,Female,22575.52,22,Diamond,North,Home Decor,4146,Yes
4975,55,Female,143030.87,56,Gold,South,Toys,2971,No
4976,21,Female,30052.34,14,Platinum,North,Electronics,2907,No
4977,19,Non-Binary,86124.72,41,Gold,South,Toys,5840,Yes
4978,23,Female,121227.18,50,Diamond,South,Toys,9554,Yes
4979,65,Female,59223.41,98,Silver,Central,Toys,6176,No
4980,53,Male,113560.7,60,Silver,East,Beauty,4150,No
4981,29,Non-Binary,145048.91,19,Gold,North,Beauty,3028,Yes
4982,40,Non-Binary,85963.41,51,Diamond,South,Home Decor,3713,No
4983,48,Non-Binary,105451.42,75,Gold,South,Home Decor,5912,No
4984,64,Female,124551.08,17,Diamond,South,Beauty,9890,Yes
4985,67,Non-Binary,88480.13,77,Platinum,West,Electronics,3298,No
4986,43,Male,41178.04,27,Gold,East,Sports,1939,Yes
4987,21,Male,72188.71,74,Gold,South,Sports,4884,No
4988,20,Male,34891.26,98,Silver,North,Clothing,4202,No
4989,67,Female,50293.41,79,Platinum,Central,Toys,5411,No
4990,57,Non-Binary,99047.46,40,Gold,South,Beauty,8175,Yes
4991,26,Female,77338.29,41,Platinum,East,Home Decor,3879,Yes
4992,57,Non-Binary,34775.09,92,Diamond,Central,Sports,5710,Yes
4993,47,Female,53640.32,25,Platinum,North,Electronics,7233,Yes
4994,44,Male,146218.9,63,Diamond,South,Toys,1348,Yes
4995,62,Female,119148.43,56,Diamond,Central,Toys,6945,Yes
4996,41,Female,83990.76,95,Platinum,South,Beauty,9284,Yes
4997,45,Male,144234.98,6,Gold,South,Sports,516,No
4998,45,Male,72922.95,22,Platinum,North,Toys,2775,No
4999,47,Male,120556.88,75,Silver,Central,Home Decor,83,No
5000,31,Non-Binary,78592.91,59,Gold,South,Toys,8152,Yes
5001,24,Male,146934.9,3,Platinum,East,Toys,7298,No
5002,62,Non-Binary,95763.34,64,Diamond,South,Beauty,312,Yes
5003,42,Non-Binary,132731.52,27,Platinum,North,Toys,4221,Yes
5004,66,Male,90337.66,5,Platinum,West,Electronics,8234,No
5005,60,Female,43438.71,18,Diamond,West,Beauty,6375,Yes
5006,38,Female,63618.57,64,Diamond,South,Beauty,2620,Yes
5007,68,Non-Binary,55528.58,98,Silver,Central,Beauty,9169,No
5008,65,Male,118141.83,75,Silver,West,Home Decor,8027,No
5009,68,Female,88262.37,92,Silver,North,Clothing,4273,No
5010,53,Non-Binary,87859.11,17,Silver,North,Beauty,2451,Yes
5011,51,Non-Binary,100349.63,52,Gold,Central,Sports,9057,Yes
5012,70,Non-Binary,84875.46,72,Silver,West,Clothing,653,Yes
5013,52,Male,148381.49,94,Diamond,Central,Home Decor,2638,Yes
5014,47,Male,23365.03,85,Diamond,East,Clothing,1791,Yes
5015,36,Female,36754.45,13,Diamond,Central,Toys,4642,No
5016,51,Non-Binary,63272.63,61,Diamond,Central,Sports,6156,No
5017,38,Female,84938.9,70,Silver,West,Beauty,7036,Yes
5018,20,Non-Binary,90871.64,46,Gold,North,Sports,3912,No
5019,52,Non-Binary,69810.74,98,Silver,West,Toys,7529,Yes
5020,48,Female,82841.95,10,Gold,East,Toys,9188,Yes
5021,60,Male,74496.58,11,Silver,Central,Home Decor,6324,Yes
5022,43,Female,39189.61,21,Platinum,North,Toys,2118,No
5023,56,Male,108213.04,60,Platinum,South,Home Decor,5778,No
5024,28,Male,70189.62,81,Diamond,South,Beauty,1560,Yes
5025,50,Female,102774.4,46,Gold,Central,Toys,9945,Yes
5026,26,Female,128935.03,96,Gold,Central,Electronics,6847,Yes
5027,68,Male,145018.05,70,Diamond,East,Beauty,7715,No
5028,24,Male,138929.23,10,Silver,South,Toys,2958,Yes
5029,70,Non-Binary,51477.66,14,Platinum,South,Toys,9460,Yes
5030,69,Female,91684.84,74,Gold,South,Sports,354,Yes
5031,36,Male,124451.34,69,Platinum,North,Clothing,5544,No
5032,23,Female,82044.91,32,Platinum,East,Toys,5860,No
5033,48,Male,32284.31,26,Gold,Central,Home Decor,6153,Yes
5034,24,Non-Binary,87758.32,40,Silver,Central,Home Decor,4508,No
5035,19,Male,127176.08,44,Silver,Central,Electronics,651,Yes
5036,64,Female,82813.14,40,Gold,Central,Toys,6903,Yes
5037,44,Non-Binary,91123.06,8,Platinum,Central,Toys,2245,Yes
5038,37,Female,99297.39,77,Gold,West,Beauty,7250,Yes
5039,31,Male,109784.08,71,Gold,East,Clothing,2039,No
5040,52,Male,138294.75,52,Diamond,Central,Electronics,8147,No
5041,43,Non-Binary,140901.52,60,Silver,Central,Home Decor,836,Yes
5042,54,Non-Binary,108779.69,57,Silver,South,Clothing,1168,Yes
5043,47,Male,84698.63,73,Gold,West,Toys,6345,No
5044,41,Male,117620.57,81,Silver,Central,Home Decor,9808,No
5045,33,Non-Binary,117998.82,65,Platinum,Central,Toys,4805,No
5046,33,Male,124376.72,24,Silver,East,Beauty,7394,No
5047,39,Male,96270.17,32,Silver,South,Sports,9609,No
5048,46,Male,68149.39,34,Diamond,Central,Clothing,270,Yes
5049,47,Female,28167.13,29,Gold,Central,Sports,3489,No
5050,64,Non-Binary,92686.74,44,Platinum,North,Clothing,7584,No
5051,28,Female,117906.04,49,Silver,South,Electronics,9546,Yes
5052,23,Male,92176.86,58,Platinum,South,Clothing,7097,No
5053,30,Male,71240.5,33,Gold,Central,Toys,3561,Yes
5054,43,Non-Binary,93475.6,54,Silver,East,Toys,7736,Yes
5055,62,Male,66371.68,81,Diamond,South,Clothing,1949,Yes
5056,25,Female,114496.71,21,Gold,North,Clothing,9000,No
5057,40,Male,144302.04,68,Silver,West,Toys,5177,Yes
5058,68,Male,49892.71,94,Diamond,Central,Beauty,1233,No
5059,65,Non-Binary,22483.49,26,Platinum,North,Electronics,5098,No
5060,70,Non-Binary,129239.66,6,Diamond,North,Home Decor,158,No
5061,31,Male,55718.05,65,Gold,West,Beauty,8353,Yes
5062,60,Non-Binary,138727.15,95,Platinum,South,Home Decor,10000,No
5063,47,Non-Binary,60065.55,20,Gold,North,Electronics,6738,No
5064,32,Non-Binary,89154.26,58,Platinum,West,Sports,6387,Yes
5065,30,Female,144789.76,19,Gold,Central,Clothing,7051,Yes
5066,18,Female,37683.24,59,Platinum,North,Toys,8896,Yes
5067,66,Female,100810.57,17,Platinum,South,Home Decor,5773,Yes
5068,35,Female,103588.02,46,Silver,North,Electronics,5087,Yes
5069,43,Male,134556.44,15,Diamond,East,Home Decor,640,No
5070,63,Female,55755.72,25,Silver,East,Toys,8864,No
5071,33,Male,142120.37,36,Platinum,South,Electronics,1019,No
5072,63,Female,70206.11,68,Silver,East,Electronics,2800,No
5073,55,Female,113626.6,77,Gold,East,Toys,9350,No
5074,34,Female,125353.69,35,Gold,West,Beauty,607,Yes
5075,32,Male,135445.51,48,Silver,South,Toys,2278,Yes
5076,24,Female,147980.88,60,Silver,Central,Sports,517,No
5077,36,Female,122863.59,42,Platinum,East,Sports,7286,Yes
5078,40,Male,97438.06,22,Diamond,East,Clothing,2086,No
5079,68,Male,70609.17,48,Gold,West,Toys,4444,No
5080,19,Female,95930.61,3,Diamond,South,Home Decor,5043,Yes
5081,24,Non-Binary,122160.65,68,Platinum,West,Beauty,5024,Yes
5082,29,Male,110642.9,13,Silver,North,Clothing,1527,No
5083,61,Female,101249.47,38,Platinum,West,Sports,9411,No
5084,28,Male,72401.59,46,Platinum,East,Clothing,2324,No
5085,40,Non-Binary,96581.97,13,Silver,East,Sports,2291,No
5086,26,Female,78527.6,83,Gold,North,Toys,4495,Yes
5087,54,Male,89975.95,35,Platinum,South,Sports,1730,Yes
5088,68,Female,106064.75,33,Gold,East,Home Decor,3905,Yes
5089,43,Non-Binary,81925.45,25,Platinum,North,Clothing,8924,No
5090,26,Male,69340.46,99,Platinum,Central,Sports,7032,Yes
5091,53,Male,38840.04,35,Gold,Central,Home Decor,2787,Yes
5092,65,Non-Binary,121331.67,35,Gold,East,Sports,4079,No
5093,39,Male,27493.36,22,Diamond,West,Beauty,9209,Yes
5094,52,Non-Binary,38364.2,45,Silver,East,Clothing,7162,Yes
5095,49,Female,86351.32,57,Gold,East,Toys,4272,Yes
5096,54,Female,91207.65,54,Diamond,North,Sports,3161,No
5097,55,Male,45317.71,24,Gold,South,Toys,5625,Yes
5098,46,Non-Binary,58951.43,4,Silver,South,Sports,9141,Yes
5099,66,Female,50915.38,78,Gold,East,Electronics,8206,No
5100,38,Non-Binary,64416.07,75,Platinum,North,Electronics,7725,Yes
5101,29,Non-Binary,32673.46,45,Diamond,South,Home Decor,1432,No
5102,68,Male,123754.79,77,Gold,North,Home Decor,4362,Yes
5103,23,Male,114219.32,86,Diamond,North,Beauty,7980,Yes
5104,25,Male,54517.43,87,Gold,South,Sports,5951,Yes
5105,30,Non-Binary,144775.87,53,Gold,East,Clothing,3920,Yes
5106,67,Male,90495.95,15,Silver,South,Clothing,9927,No
5107,68,Non-Binary,129132.94,25,Diamond,North,Clothing,9871,Yes
5108,25,Male,56668.47,91,Platinum,Central,Home Decor,7932,Yes
5109,39,Female,137404.07,7,Silver,West,Sports,319,No
5110,23,Female,44292.25,91,Diamond,West,Toys,7460,Yes
5111,53,Non-Binary,40421.38,5,Platinum,Central,Toys,3496,No
5112,29,Non-Binary,138581.38,39,Silver,Central,Toys,6390,Yes
5113,32,Female,55085.75,29,Gold,South,Beauty,653,Yes
5114,56,Female,88707.85,91,Platinum,East,Sports,5886,No
5115,63,Female,81590.54,76,Platinum,North,Toys,9685,Yes
5116,68,Male,120576.9,15,Silver,East,Beauty,258,No
5117,26,Male,29810.25,5,Silver,North,Toys,9164,Yes
5118,33,Non-Binary,131901.52,53,Platinum,East,Beauty,3688,Yes
5119,63,Non-Binary,86219.89,16,Platinum,Central,Beauty,1921,Yes
5120,54,Female,80231.33,53,Diamond,West,Home Decor,4339,No
5121,69,Female,104511.5,84,Platinum,South,Toys,7844,No
5122,45,Female,24401.97,26,Silver,West,Beauty,1895,No
5123,41,Female,24749.59,89,Diamond,East,Clothing,6529,Yes
5124,52,Non-Binary,93423.7,100,Diamond,South,Clothing,3975,Yes
5125,42,Non-Binary,33938.7,72,Platinum,Central,Clothing,388,Yes
5126,69,Male,87969.56,45,Diamond,South,Electronics,3259,No
5127,37,Female,70014.54,100,Diamond,North,Sports,5054,No
5128,19,Female,73774.25,1,Gold,South,Beauty,6187,Yes
5129,49,Non-Binary,83280.18,9,Diamond,East,Sports,5261,No
5130,53,Male,83133.9,62,Silver,South,Beauty,8692,Yes
5131,29,Female,136141.27,65,Silver,East,Toys,9395,No
5132,40,Male,76063.75,80,Silver,East,Electronics,7337,No
5133,18,Female,87540.7,1,Gold,South,Toys,7453,Yes
5134,29,Female,120546.97,54,Silver,North,Clothing,6695,No
5135,37,Female,51423.96,23,Diamond,Central,Beauty,302,Yes
5136,41,Female,140332.04,67,Platinum,East,Toys,2168,Yes
5137,32,Male,43955.43,23,Diamond,East,Beauty,3825,No
5138,38,Non-Binary,32143.17,41,Diamond,East,Home Decor,4216,No
